id,lat,lon,z,id_user,waktu
1052,-7.279344,112.79722,0.000949343,1,1458474811549
1053,-7.279344,112.79722,0.014005302,1,1458474811609
1054,-7.279344,112.79722,0.004809385,1,1458474811669
1055,-7.279344,112.79722,0.028199138,1,1458474811789
1056,-7.279344,112.79722,0.004401307,1,1458474811729
1057,-7.279344,112.79722,0.050569810,1,1458474811849
1058,-7.279344,112.79722,0.029636748,1,1458474811921
1059,-7.279344,112.79722,0.008045943,1,1458474811979
1060,-7.279344,112.79722,0.000168282,1,1458474812039
1061,-7.279344,112.79722,0.043492560,1,1458474812099
1062,-7.279344,112.79722,0.003469975,1,1458474812159
1063,-7.279344,112.79722,0.018979719,1,1458474812219
1064,-7.279344,112.79722,0.007807978,1,1458474812339
1065,-7.279344,112.79722,0.000387810,1,1458474812279
1066,-7.279344,112.79722,0.019845566,1,1458474812401
1067,-7.279344,112.79722,0.000004070,1,1458474812459
1068,-7.279344,112.79722,0.005383707,1,1458474812579
1069,-7.279344,112.79722,0.000003368,1,1458474812519
1070,-7.279344,112.79722,0.000099583,1,1458474812639
1071,-7.279344,112.79722,0.002176241,1,1458474812699
1072,-7.279344,112.79722,0.004635204,1,1458474812759
1073,-7.279344,112.79722,0.005154283,1,1458474812939
1074,-7.279344,112.79722,0.011870940,1,1458474812819
1075,-7.279344,112.79722,0.004123740,1,1458474812940
1076,-7.279344,112.79722,0.423029400,1,1458474812999
1077,-7.279344,112.79722,0.747890950,1,1458474813060
1078,-7.28596,112.79389,0.050547753,1,1458488926554
1079,-7.28596,112.79389,0.000589506,1,1458488926681
1080,-7.28596,112.79389,0.448464800,1,1458488926773
1081,-7.28596,112.79389,0.013069650,1,1458488926715
1082,-7.28596,112.79389,0.022550922,1,1458488926833
1083,-7.28596,112.79389,0.211778770,1,1458488926682
1084,-7.28596,112.79389,0.117384390,1,1458488926893
1085,-7.28596,112.79389,0.618024350,1,1458488926953
1086,-7.28596,112.79389,0.084177900,1,1458488927073
1087,-7.28596,112.79389,0.631164000,1,1458488927013
1088,-7.28596,112.79389,0.297748860,1,1458488927134
1089,-7.28596,112.79389,0.064952720,1,1458488927194
1090,-7.28596,112.79389,2.840773300,1,1458488927253
1091,-7.28596,112.79389,1.454476100,1,1458488927255
1092,-7.28596,112.79389,2.272618800,1,1458488927254
1093,-7.28596,112.79389,1.818094700,1,1458488927255
1094,-7.28596,112.79389,1.163580900,1,1458488927256
1095,-7.28596,112.79389,0.930864500,1,1458488927257
1096,-7.28596,112.79389,2.108811100,1,1458488927265
1097,-7.28596,112.79389,1.891072800,1,1458488927279
1098,-7.28596,112.79389,1.736830200,1,1458488927283
1099,-7.28596,112.79389,1.017978700,1,1458488927313
1100,-7.28596,112.79389,1.259959300,1,1458488927307
1101,-7.28596,112.79389,1.498680700,1,1458488927295
1102,-7.28596,112.79389,0.812434100,1,1458488927342
1103,-7.28596,112.79389,0.649947300,1,1458488927343
1104,-7.28596,112.79389,0.219245270,1,1458488927361
1105,-7.28596,112.79389,0.000292738,1,1458488927363
1106,-7.28596,112.79389,0.519957400,1,1458488927343
1107,-7.28596,112.79389,0.612849950,1,1458488927393
1108,-7.28596,112.79389,0.231321410,1,1458488927378
1109,-7.28596,112.79389,0.447544750,1,1458488927384
1110,-7.28596,112.79389,0.604338900,1,1458488927404
1111,-7.28596,112.79389,0.164464920,1,1458488927443
1112,-7.28596,112.79389,0.139058520,1,1458488927436
1113,-7.28596,112.79389,0.458238150,1,1458488927414
1114,-7.28596,112.79389,0.235074760,1,1458488927424
1115,-7.28596,112.79389,0.051690064,1,1458488927484
1116,-7.28596,112.79389,0.152924910,1,1458488927467
1117,-7.28596,112.79389,0.233016300,1,1458488927454
1118,-7.28596,112.79389,0.000277118,1,1458488927473
1119,-7.28596,112.79389,0.525230700,1,1458488927503
1120,-7.28596,112.79389,0.265516820,1,1458488927493
1121,-7.28596,112.79389,0.693019450,1,1458488927517
1122,-7.28596,112.79389,0.875076060,1,1458488927523
1123,-7.28596,112.79389,0.795584400,1,1458488927534
1124,-7.28596,112.79389,0.313176570,1,1458488927547
1125,-7.28596,112.79389,0.102957740,1,1458488927553
1126,-7.28596,112.79389,0.444868800,1,1458488927566
1127,-7.28596,112.79389,1.326128100,1,1458488927583
1128,-7.28596,112.79389,1.086906400,1,1458488927573
1129,-7.28596,112.79389,1.360352900,1,1458488927596
1130,-7.28596,112.79389,0.946191300,1,1458488927603
1131,-7.28596,112.79389,0.592909100,1,1458488927644
1132,-7.28596,112.79389,0.000444118,1,1458488927624
1133,-7.28596,112.79389,0.394369420,1,1458488927633
1134,-7.28596,112.79389,0.000555147,1,1458488927623
1135,-7.28596,112.79389,0.775671360,1,1458488927653
1136,-7.28596,112.79389,0.631925940,1,1458488927669
1137,-7.28596,112.79389,0.505541400,1,1458488927670
1138,-7.28596,112.79389,0.361869930,1,1458488927677
1139,-7.28596,112.79389,0.000013355,1,1458488927693
1140,-7.28596,112.79389,0.242791430,1,1458488927686
1141,-7.28596,112.79389,0.255017100,1,1458488927703
1142,-7.28596,112.79389,0.494808170,1,1458488927713
1143,-7.28596,112.79389,0.513692300,1,1458488927724
1144,-7.28596,112.79389,0.503763560,1,1458488927733
1145,-7.28596,112.79389,0.431946500,1,1458488927743
1146,-7.28596,112.79389,0.045317028,1,1458488927763
1147,-7.28596,112.79389,0.173660430,1,1458488927756
1148,-7.28596,112.79389,0.414853070,1,1458488927773
1149,-7.28596,112.79389,0.735821840,1,1458488927783
1150,-7.28596,112.79389,0.792474200,1,1458488927793
1151,-7.28596,112.79389,0.734427870,1,1458488927805
1152,-7.28596,112.79389,0.502445900,1,1458488927813
1153,-7.28596,112.79389,0.111933194,1,1458488927823
1154,-7.28596,112.79389,0.000245808,1,1458488927836
1155,-7.28596,112.79389,0.100610660,1,1458488927843
1156,-7.28596,112.79389,0.184077190,1,1458488927856
1157,-7.28596,112.79389,0.186881170,1,1458488927863
1158,-7.28596,112.79389,0.218706620,1,1458488927873
1159,-7.28596,112.79389,0.492563750,1,1458488927888
1160,-7.28596,112.79389,0.611219470,1,1458488927893
1161,-7.28596,112.79389,0.958677530,1,1458488927903
1162,-7.28596,112.79389,0.979937200,1,1458488927916
1163,-7.28596,112.79389,1.016111000,1,1458488927923
1164,-7.28596,112.79389,0.795125370,1,1458488927933
1165,-7.28596,112.79389,0.129648660,1,1458488927944
1166,-7.28596,112.79389,0.713277300,1,1458488927968
1167,-7.28596,112.79389,0.180232380,1,1458488927953
1168,-7.28596,112.79389,0.739696600,1,1458488927973
1169,-7.28596,112.79389,0.718870460,1,1458488927984
1170,-7.28596,112.79389,0.509431100,1,1458488927997
1171,-7.28596,112.79389,0.044528797,1,1458488928003
1172,-7.28596,112.79389,0.170435350,1,1458488928013
1173,-7.28596,112.79389,0.307821330,1,1458488928023
1174,-7.28596,112.79389,0.180038270,1,1458488928033
1175,-7.28596,112.79389,0.153142650,1,1458488928045
1176,-7.28596,112.79389,0.782502500,1,1458488928053
1177,-7.28596,112.79389,1.077360200,1,1458488928063
1178,-7.28596,112.79389,0.865508400,1,1458488928083
1179,-7.28596,112.79389,1.175512200,1,1458488928073
1180,-7.28596,112.79389,0.119889885,1,1458488928096
1181,-7.28596,112.79389,0.020584430,1,1458488928103
1182,-7.28596,112.79389,0.800110640,1,1458488928128
1183,-7.28596,112.79389,0.565008600,1,1458488928117
1184,-7.28596,112.79389,0.649029500,1,1458488928133
1185,-7.28596,112.79389,0.173961730,1,1458488928145
1186,-7.28596,112.79389,0.450088020,1,1458488928183
1187,-7.28596,112.79389,0.167911860,1,1458488928182
1188,-7.28596,112.79389,0.025181334,1,1458488928153
1189,-7.28596,112.79389,0.484993550,1,1458488928184
1190,-7.28596,112.79389,0.445128320,1,1458488928208
1191,-7.28596,112.79389,0.372039940,1,1458488928193
1192,-7.28596,112.79389,0.446212620,1,1458488928223
1193,-7.28596,112.79389,0.402159150,1,1458488928213
1194,-7.28596,112.79389,0.517889600,1,1458488928233
1195,-7.28596,112.79389,0.476699380,1,1458488928243
1196,-7.28596,112.79389,0.011103367,1,1458488928263
1197,-7.28596,112.79389,0.307828400,1,1458488928255
1198,-7.28596,112.79389,0.612945900,1,1458488928286
1199,-7.28596,112.79389,0.187896480,1,1458488928273
1200,-7.28596,112.79389,1.126099600,1,1458488928293
1201,-7.28596,112.79389,1.406267600,1,1458488928303
1202,-7.28596,112.79389,0.803118300,1,1458488928335
1203,-7.28596,112.79389,0.440438120,1,1458488928343
1204,-7.28596,112.79389,1.304873600,1,1458488928323
1205,-7.28596,112.79389,1.441274500,1,1458488928313
1206,-7.28596,112.79389,0.031134002,1,1458488928370
1207,-7.28596,112.79389,0.144919130,1,1458488928353
1208,-7.28596,112.79389,0.260925740,1,1458488928373
1209,-7.28596,112.79389,0.220188220,1,1458488928383
1210,-7.28596,112.79389,0.150161240,1,1458488928393
1211,-7.28596,112.79389,0.000060856,1,1458488928415
1212,-7.28596,112.79389,0.080641530,1,1458488928403
1213,-7.28596,112.79389,0.282559500,1,1458488928423
1214,-7.28596,112.79389,0.427593920,1,1458488928433
1215,-7.28596,112.79389,0.331479430,1,1458488928447
1216,-7.28596,112.79389,0.109087160,1,1458488928453
1217,-7.28596,112.79389,0.034262784,1,1458488928463
1218,-7.28596,112.79389,0.970337400,1,1458488928483
1219,-7.28596,112.79389,0.339567700,1,1458488928473
1220,-7.28596,112.79389,1.229108500,1,1458488928495
1221,-7.28596,112.79389,0.843898500,1,1458488928503
1222,-7.28596,112.79389,0.291704480,1,1458488928513
1223,-7.28596,112.79389,0.017355740,1,1458488928530
1224,-7.28596,112.79389,0.293256070,1,1458488928533
1225,-7.28596,112.79389,0.952000440,1,1458488928543
1226,-7.28596,112.79389,1.106294000,1,1458488928553
1227,-7.28596,112.79389,0.816203360,1,1458488928563
1228,-7.28596,112.79389,0.161272110,1,1458488928578
1229,-7.28596,112.79389,0.339774900,1,1458488928583
1230,-7.28596,112.79389,0.847303800,1,1458488928595
1231,-7.28596,112.79389,1.451306200,1,1458488928613
1232,-7.28596,112.79389,1.440617200,1,1458488928603
1233,-7.28596,112.79389,1.416922600,1,1458488928626
1234,-7.28596,112.79389,1.121398700,1,1458488928633
1235,-7.28596,112.79389,0.711008600,1,1458488928643
1236,-7.28596,112.79389,0.054975096,1,1458488928658
1237,-7.28596,112.79389,0.210489760,1,1458488928663
1238,-7.28596,112.79389,0.413496550,1,1458488928673
1239,-7.28596,112.79389,0.682048600,1,1458488928683
1240,-7.28596,112.79389,0.647442160,1,1458488928707
1241,-7.28596,112.79389,0.690562960,1,1458488928693
1242,-7.28596,112.79389,0.445679220,1,1458488928713
1243,-7.28596,112.79389,0.003126586,1,1458488928723
1244,-7.28596,112.79389,0.027624870,1,1458488928736
1245,-7.28596,112.79389,0.078178360,1,1458488928747
1246,-7.28596,112.79389,0.070279874,1,1458488928753
1247,-7.28596,112.79389,0.000527191,1,1458488928763
1248,-7.28596,112.79389,0.342040750,1,1458488928773
1249,-7.28596,112.79389,0.464276000,1,1458488928784
1250,-7.28596,112.79389,0.910302300,1,1458488928793
1251,-7.28596,112.79389,0.916398600,1,1458488928803
1252,-7.28596,112.79389,1.124196400,1,1458488928816
1253,-7.28596,112.79389,0.018760262,1,1458488928833
1254,-7.28596,112.79389,0.879396140,1,1458488928824
1255,-7.28596,112.79389,0.333670530,1,1458488928843
1256,-7.28596,112.79389,1.163664300,1,1458488928853
1257,-7.28596,112.79389,1.695662700,1,1458488928883
1258,-7.28596,112.79389,1.565499800,1,1458488928864
1259,-7.28596,112.79389,0.561369060,1,1458488928896
1260,-7.28596,112.79389,1.977167700,1,1458488928873
1261,-7.28596,112.79389,0.055971157,1,1458488928903
1262,-7.28596,112.79389,0.910091760,1,1458488928913
1263,-7.28596,112.79389,1.533949300,1,1458488928923
1264,-7.28596,112.79389,2.173505000,1,1458488928933
1265,-7.28596,112.79389,2.053382600,1,1458488928945
1266,-7.28596,112.79389,0.739990100,1,1458488928963
1267,-7.28596,112.79389,0.129505320,1,1458488928979
1268,-7.28596,112.79389,1.487204100,1,1458488928953
1269,-7.28596,112.79389,0.547693850,1,1458488928983
1270,-7.28596,112.79389,1.039357900,1,1458488929013
1271,-7.28596,112.79389,1.020684600,1,1458488929026
1272,-7.28596,112.79389,1.042678700,1,1458488929003
1273,-7.28596,112.79389,1.068112900,1,1458488928994
1274,-7.28596,112.79389,1.009660800,1,1458488929033
1275,-7.28596,112.79389,1.000015400,1,1458488929043
1276,-7.28596,112.79389,0.993324000,1,1458488929063
1277,-7.28596,112.79389,1.040271200,1,1458488929053
1278,-7.28596,112.79389,0.832827870,1,1458488929073
1279,-7.28596,112.79389,0.675673300,1,1458488929083
1280,-7.28596,112.79389,0.658042600,1,1458488929093
1281,-7.28596,112.79389,0.679361160,1,1458488929106
1282,-7.28596,112.79389,0.498319980,1,1458488929113
1283,-7.28596,112.79389,0.275358530,1,1458488929124
1284,-7.28596,112.79389,0.126953450,1,1458488929134
1285,-7.28596,112.79389,0.042837160,1,1458488929143
1286,-7.28596,112.79389,0.162403400,1,1458488929154
1287,-7.28596,112.79389,0.297913250,1,1458488929163
1288,-7.28596,112.79389,0.395270900,1,1458488929173
1289,-7.28596,112.79389,1.055357900,1,1458488929203
1290,-7.28596,112.79389,0.880704700,1,1458488929193
1291,-7.28596,112.79389,0.704400200,1,1458488929188
1292,-7.28596,112.79389,1.023958800,1,1458488929213
1293,-7.28596,112.79389,1.295034800,1,1458488929223
1294,-7.28596,112.79389,1.495276200,1,1458488929234
1295,-7.28596,112.79389,1.339746100,1,1458488929253
1296,-7.28596,112.79389,1.624127400,1,1458488929243
1297,-7.28596,112.79389,0.645002800,1,1458488929273
1298,-7.28596,112.79389,1.051788200,1,1458488929267
1299,-7.28596,112.79389,0.056513228,1,1458488929283
1300,-7.28596,112.79389,0.043831903,1,1458488929293
1301,-7.28596,112.79389,0.133193540,1,1458488929303
1302,-7.28596,112.79389,0.425186750,1,1458488929323
1303,-7.28596,112.79389,0.206263050,1,1458488929314
1304,-7.28596,112.79389,0.548038500,1,1458488929336
1305,-7.28596,112.79389,0.863171100,1,1458488929347
1306,-7.28596,112.79389,1.009891300,1,1458488929353
1307,-7.28596,112.79389,1.070420400,1,1458488929373
1308,-7.28596,112.79389,1.151637400,1,1458488929363
1309,-7.28596,112.79389,0.815373060,1,1458488929383
1310,-7.28596,112.79389,0.353290900,1,1458488929395
1311,-7.28596,112.79389,0.112611175,1,1458488929403
1312,-7.28596,112.79389,0.487882440,1,1458488929426
1313,-7.28596,112.79389,0.326907070,1,1458488929413
1314,-7.28596,112.79389,0.005562952,1,1458488929443
1315,-7.28596,112.79389,0.212505300,1,1458488929433
1316,-7.28596,112.79389,0.115437895,1,1458488929453
1317,-7.28596,112.79389,0.417288750,1,1458488929463
1318,-7.28596,112.79389,0.869319560,1,1458488929475
1319,-7.28596,112.79389,0.811122060,1,1458488929483
1320,-7.28596,112.79389,0.500870100,1,1458488929493
1321,-7.28596,112.79389,0.079819480,1,1458488929507
1322,-7.28596,112.79389,0.481744800,1,1458488929513
1323,-7.28596,112.79389,1.068516700,1,1458488929533
1324,-7.28596,112.79389,0.728402200,1,1458488929524
1325,-7.28596,112.79389,0.938272200,1,1458488929543
1326,-7.28596,112.79389,0.494258370,1,1458488929555
1327,-7.28596,112.79389,0.076499380,1,1458488929563
1328,-7.28596,112.79389,0.324524550,1,1458488929583
1329,-7.28596,112.79389,0.227891670,1,1458488929573
1330,-7.28596,112.79389,0.186392350,1,1458488929593
1331,-7.28596,112.79389,0.098509140,1,1458488929603
1332,-7.28596,112.79389,0.138049420,1,1458488929614
1333,-7.28596,112.79389,0.123751530,1,1458488929623
1334,-7.28596,112.79389,0.090968060,1,1458488929636
1335,-7.28596,112.79389,0.210304130,1,1458488929643
1336,-7.28596,112.79389,0.274277540,1,1458488929653
1337,-7.28596,112.79389,0.195245880,1,1458488929663
1338,-7.28596,112.79389,0.248646130,1,1458488929675
1339,-7.28596,112.79389,0.293916140,1,1458488929685
1340,-7.28596,112.79389,0.204928590,1,1458488929693
1341,-7.28596,112.79389,0.047169153,1,1458488929723
1342,-7.28596,112.79389,0.012757079,1,1458488929716
1343,-7.28596,112.79389,0.018613359,1,1458488929703
1344,-7.28596,112.79389,0.144613220,1,1458488929733
1345,-7.28596,112.79389,0.334687440,1,1458488929743
1346,-7.28596,112.79389,0.793032200,1,1458488929773
1347,-7.28596,112.79389,0.567983570,1,1458488929753
1348,-7.28596,112.79389,0.541133400,1,1458488929765
1349,-7.28596,112.79389,1.109387900,1,1458488929783
1350,-7.28596,112.79389,0.469229550,1,1458488929803
1351,-7.28596,112.79389,0.025712961,1,1458488929814
1352,-7.28596,112.79389,0.335920800,1,1458488929823
1353,-7.28596,112.79389,0.976191600,1,1458488929796
1354,-7.28596,112.79389,0.459058730,1,1458488929833
1355,-7.28596,112.79389,0.886416440,1,1458488929863
1356,-7.28596,112.79389,0.958161700,1,1458488929845
1357,-7.28596,112.79389,1.063906000,1,1458488929853
1358,-7.28596,112.79389,0.627369940,1,1458488929878
1359,-7.28596,112.79389,0.277284150,1,1458488929895
1360,-7.28596,112.79389,0.501896200,1,1458488929879
1361,-7.28596,112.79389,0.333767560,1,1458488929883
1362,-7.28596,112.79389,0.193328280,1,1458488929903
1363,-7.28596,112.79389,0.341986060,1,1458488929922
1364,-7.28596,112.79389,0.438225660,1,1458488929924
1365,-7.28596,112.79389,0.894243000,1,1458488929943
1366,-7.28596,112.79389,0.832813440,1,1458488929933
1367,-7.28596,112.79389,0.902777300,1,1458488929958
1368,-7.28596,112.79389,0.699488800,1,1458488929963
1369,-7.28596,112.79389,0.480475220,1,1458488929976
1370,-7.28596,112.79389,0.616835830,1,1458488930006
1371,-7.28596,112.79389,0.008840184,1,1458488929993
1372,-7.28596,112.79389,0.057385717,1,1458488929983
1373,-7.28596,112.79389,0.924164240,1,1458488930013
1374,-7.28596,112.79389,1.111503500,1,1458488930023
1375,-7.28596,112.79389,1.010008600,1,1458488930033
1376,-7.28596,112.79389,0.979575200,1,1458488930043
1377,-7.28596,112.79389,0.377713800,1,1458488930054
1378,-7.28596,112.79389,0.458841400,1,1458488930063
1379,-7.28596,112.79389,1.082255800,1,1458488930073
1380,-7.28596,112.79389,1.633656900,1,1458488930085
1381,-7.28596,112.79389,1.555079300,1,1458488930093
1382,-7.28596,112.79389,0.852959450,1,1458488930103
1383,-7.28596,112.79389,0.027979650,1,1458488930113
1384,-7.28596,112.79389,1.281721600,1,1458488930134
1385,-7.28596,112.79389,0.474091650,1,1458488930123
1386,-7.28596,112.79389,1.389638500,1,1458488930143
1387,-7.28596,112.79389,1.228017800,1,1458488930153
1388,-7.28596,112.79389,0.223124580,1,1458488930166
1389,-7.28596,112.79389,0.034899596,1,1458488930173
1390,-7.28596,112.79389,0.567703550,1,1458488930193
1391,-7.28596,112.79389,0.388261230,1,1458488930183
1392,-7.28596,112.79389,0.460355600,1,1458488930203
1393,-7.28596,112.79389,0.367300900,1,1458488930214
1394,-7.28596,112.79389,0.394073400,1,1458488930223
1395,-7.28596,112.79389,0.108363040,1,1458488930233
1396,-7.28596,112.79389,0.065167620,1,1458488930248
1397,-7.28596,112.79389,0.397607770,1,1458488930253
1398,-7.28596,112.79389,0.562801100,1,1458488930263
1399,-7.28596,112.79389,0.968718950,1,1458488930273
1400,-7.28596,112.79389,1.115493300,1,1458488930283
1401,-7.28596,112.79389,1.151492800,1,1458488930294
1402,-7.28596,112.79389,1.036819100,1,1458488930303
1403,-7.28596,112.79389,0.973090200,1,1458488930313
1404,-7.28596,112.79389,0.571656600,1,1458488930326
1405,-7.28596,112.79389,0.059003880,1,1458488930333
1406,-7.28596,112.79389,0.523463550,1,1458488930343
1407,-7.28596,112.79389,1.361527100,1,1458488930353
1408,-7.28596,112.79389,1.557233700,1,1458488930363
1409,-7.28596,112.79389,1.775345300,1,1458488930375
1410,-7.28596,112.79389,1.550196600,1,1458488930383
1411,-7.28596,112.79389,1.057093000,1,1458488930393
1412,-7.28596,112.79389,0.419754950,1,1458488930406
1413,-7.28596,112.79389,0.558278800,1,1458488930413
1414,-7.28596,112.79389,1.126918300,1,1458488930423
1415,-7.28596,112.79389,1.582682500,1,1458488930433
1416,-7.28596,112.79389,1.489681500,1,1458488930456
1417,-7.28596,112.79389,1.697883600,1,1458488930443
1418,-7.28596,112.79389,1.044536400,1,1458488930463
1419,-7.28596,112.79389,0.314247280,1,1458488930473
1420,-7.28596,112.79389,0.183457840,1,1458488930487
1421,-7.28596,112.79389,0.604329600,1,1458488930493
1422,-7.28596,112.79389,0.775751900,1,1458488930503
1423,-7.28596,112.79389,0.522997200,1,1458488930513
1424,-7.28596,112.79389,0.142304000,1,1458488930524
1425,-7.28596,112.79389,0.084817160,1,1458488930703
1426,-7.28596,112.79389,0.295227230,1,1458488930763
1427,-7.28596,112.79389,0.276572970,1,1458488930643
1428,-7.28596,112.79389,0.327998100,1,1458488930583
1429,-7.28596,112.79389,2.241184500,1,1458488930823
1430,-7.28596,112.79389,0.798148100,1,1458488930883
1431,-7.28596,112.79389,0.672831700,1,1458488931003
1432,-7.28596,112.79389,0.678800200,1,1458488930943
1433,-7.28596,112.79389,0.000748399,1,1458488931063
1434,-7.28596,112.79389,0.670226040,1,1458488931123
1435,-7.28596,112.79389,0.827198900,1,1458488931183
1436,-7.28596,112.79389,0.000039402,1,1458488931243
1437,-7.28596,112.79389,0.000047966,1,1458488931303
1438,-7.28596,112.79389,0.904992460,1,1458488931423
1439,-7.28596,112.79389,1.233746400,1,1458488931363
1440,-7.28596,112.79389,0.694998600,1,1458488931483
1441,-7.28596,112.79389,0.680258000,1,1458488931543
1442,-7.28596,112.79389,0.216397420,1,1458488931603
1443,-7.28596,112.79389,0.413451430,1,1458488931663
1444,-7.28596,112.79389,0.439139100,1,1458488931723
1445,-7.28596,112.79389,0.025965590,1,1458488931783
1446,-7.28596,112.79389,0.016038572,1,1458488931903
1447,-7.28596,112.79389,1.834606900,1,1458488931843
1448,-7.28596,112.79389,1.853083800,1,1458488931963
1449,-7.28596,112.79389,0.117439404,1,1458488932023
1450,-7.28596,112.79389,1.265094600,1,1458488932083
1451,-7.28596,112.79389,0.412784160,1,1458488932143
1452,-7.28596,112.79389,1.205189600,1,1458488932203
1453,-7.28596,112.79389,0.677894950,1,1458488932263
1454,-7.28596,112.79389,1.060111300,1,1458488932323
1455,-7.28596,112.79389,0.728610300,1,1458488932383
1456,-7.28596,112.79389,0.562964740,1,1458488932443
1457,-7.28596,112.79389,0.335823180,1,1458488932503
1458,-7.28596,112.79389,0.850938740,1,1458488932563
1459,-7.28596,112.79389,0.112022890,1,1458488932623
1460,-7.28596,112.79389,0.513049660,1,1458488932683
1461,-7.2862716,112.79391,1.202348500,1,1458488932743
1462,-7.2862716,112.79391,0.743696450,1,1458488932923
1463,-7.2862716,112.79391,0.067267366,1,1458488932803
1464,-7.2862716,112.79391,0.735591230,1,1458488932863
1465,-7.2862716,112.79391,0.182946620,1,1458488932983
1466,-7.2862716,112.79391,0.283873980,1,1458488933043
1467,-7.2862716,112.79391,1.229135500,1,1458488933103
1468,-7.2862716,112.79391,1.913033500,1,1458488933163
1469,-7.2862716,112.79391,0.052313650,1,1458488933223
1470,-7.2862716,112.79391,0.664112000,1,1458488933283
1471,-7.2862716,112.79391,0.285446820,1,1458488933348
1472,-7.2862716,112.79391,0.080682830,1,1458488933463
1473,-7.2862716,112.79391,0.731259470,1,1458488933403
1474,-7.2862716,112.79391,0.213994190,1,1458488933523
1475,-7.2862716,112.79391,0.694208400,1,1458488933583
1476,-7.2862716,112.79391,0.027690714,1,1458488933643
1477,-7.286265,112.79394,0.061857570,1,1458488933703
1478,-7.286265,112.79394,0.921201100,1,1458488933763
1479,-7.286265,112.79394,0.128413750,1,1458488933823
1480,-7.286265,112.79394,1.106789100,1,1458488933943
1481,-7.286265,112.79394,0.126035540,1,1458488934003
1482,-7.286265,112.79394,0.660105100,1,1458488933883
1483,-7.286265,112.79394,0.002522735,1,1458488934065
1484,-7.286265,112.79394,0.668414500,1,1458488934123
1485,-7.286265,112.79394,0.060929150,1,1458488934303
1486,-7.286265,112.79394,0.843829200,1,1458488934183
1487,-7.286265,112.79394,0.089412450,1,1458488934243
1488,-7.286265,112.79394,0.461272500,1,1458488934363
1489,-7.286265,112.79394,0.671588100,1,1458488934423
1490,-7.286265,112.79394,1.973827000,1,1458488934543
1491,-7.286265,112.79394,0.112896170,1,1458488934483
1492,-7.286265,112.79394,0.792923870,1,1458488934603
1493,-7.286265,112.79394,0.476858170,1,1458488934663
1494,-7.2862616,112.793976,1.391136200,1,1458488934723
1495,-7.2862616,112.793976,5.997636300,1,1458488934843
1496,-7.2862616,112.793976,0.141626070,1,1458488934903
1497,-7.2862616,112.793976,3.022759400,1,1458488934783
1498,-7.2862616,112.793976,1.636046400,1,1458488934963
1499,-7.2862616,112.793976,1.308915700,1,1458488935023
1500,-7.2862616,112.793976,0.607007100,1,1458488935083
1501,-7.2862616,112.793976,0.649454830,1,1458488935143
1502,-7.2862616,112.793976,0.791995700,1,1458488935203
1503,-7.2862616,112.793976,0.059138900,1,1458488935263
1504,-7.2862616,112.793976,0.564274000,1,1458488935323
1505,-7.2862616,112.793976,2.342002600,1,1458488935383
1506,-7.2862616,112.793976,0.841772200,1,1458488935443
1507,-7.2862616,112.793976,0.592118560,1,1458488935503
1508,-7.2862616,112.793976,2.563973000,1,1458488935563
1509,-7.2862616,112.793976,0.084863760,1,1458488935623
1510,-7.2862616,112.793976,0.067891250,1,1458488935624
1511,-7.2862616,112.793976,0.054313240,1,1458488935625
1512,-7.2862616,112.793976,0.043450586,1,1458488935626
1513,-7.2862616,112.793976,0.027808446,1,1458488935627
1514,-7.2862616,112.793976,0.034760706,1,1458488935626
1515,-7.2862616,112.793976,0.526431700,1,1458488935634
1516,-7.2862616,112.793976,0.376391980,1,1458488935647
1517,-7.2862616,112.793976,0.000568417,1,1458488935653
1518,-7.2862616,112.793976,0.440909240,1,1458488935682
1519,-7.2862616,112.793976,0.079546280,1,1458488935663
1520,-7.2862616,112.793976,0.352727170,1,1458488935683
1521,-7.2862616,112.793976,0.085119620,1,1458488935684
1522,-7.286255,112.79401,0.266839650,1,1458488935703
1523,-7.286255,112.79401,0.626120200,1,1458488935704
1524,-7.286255,112.79401,1.315876400,1,1458488935713
1525,-7.286255,112.79401,1.533177600,1,1458488935733
1526,-7.286255,112.79401,1.626613100,1,1458488935725
1527,-7.286255,112.79401,0.800274000,1,1458488935743
1528,-7.286255,112.79401,0.564742400,1,1458488935763
1529,-7.286255,112.79401,1.054989100,1,1458488935773
1530,-7.286255,112.79401,0.007158296,1,1458488935756
1531,-7.286255,112.79401,0.915581200,1,1458488935783
1532,-7.286255,112.79401,0.677568500,1,1458488935793
1533,-7.286255,112.79401,0.576326600,1,1458488935807
1534,-7.286255,112.79401,0.543186000,1,1458488935813
1535,-7.286255,112.79401,0.376183870,1,1458488935825
1536,-7.286255,112.79401,0.056847114,1,1458488935836
1537,-7.286255,112.79401,0.007830485,1,1458488935843
1538,-7.286255,112.79401,0.041742053,1,1458488935863
1539,-7.286255,112.79401,0.043935563,1,1458488935854
1540,-7.286255,112.79401,0.038273130,1,1458488935873
1541,-7.286255,112.79401,0.052402165,1,1458488935907
1542,-7.286255,112.79401,0.197598130,1,1458488935888
1543,-7.286255,112.79401,0.093107596,1,1458488935893
1544,-7.286255,112.79401,0.199634920,1,1458488935913
1545,-7.286255,112.79401,0.336437550,1,1458488935923
1546,-7.286255,112.79401,0.324669960,1,1458488935936
1547,-7.286255,112.79401,0.514135840,1,1458488935943
1548,-7.286255,112.79401,0.691859600,1,1458488935957
